source, node_id: 8, sample: 47, mean: 46.125, variance: 208.359, msg_id: 8 , time: 30803955 #
source, node_id: 8, sample: 8, mean: 41.888, variance: 328.765, msg_id: 9 , time: 34678946 #
source, node_id: 8, sample: 33, mean: 41.000, variance: 303.000, msg_id: 10 , time: 38389021 #
source, node_id: 8, sample: 6, mean: 37.818, variance: 376.694, msg_id: 11 , time: 42405874 #
source, node_id: 8, sample: 70, mean: 40.500, variance: 424.416, msg_id: 12 , time: 46804292 #
source, node_id: 8, sample: 29, mean: 39.615, variance: 401.159, msg_id: 13 , time: 51257552 #
source, node_id: 8, sample: 8, mean: 37.357, variance: 438.801, msg_id: 14 , time: 55608984 #
source, node_id: 8, sample: 47, mean: 38.000, variance: 415.333, msg_id: 15 , time: 59577119 #
source, node_id: 8, sample: 33, mean: 37.687, variance: 390.839, msg_id: 16 , time: 64257484 #
source, node_id: 8, sample: 10, mean: 36.058, variance: 410.290, msg_id: 17 , time: 67616808 #
source, node_id: 8, sample: 25, mean: 35.444, variance: 393.913, msg_id: 18 , time: 71999724 #
source, node_id: 8, sample: 105, mean: 39.105, variance: 614.410, msg_id: 19 , time: 75624879 #
source, node_id: 8, sample: 20, mean: 38.150, variance: 601.027, msg_id: 20 , time: 80194940 #
source, node_id: 8, sample: 52, mean: 38.809, variance: 581.106, msg_id: 21 , time: 83757532 #
source, node_id: 8, sample: 23, mean: 38.090, variance: 565.537, msg_id: 22 , time: 86905859 #
source, node_id: 8, sample: 63, mean: 39.173, variance: 566.752, msg_id: 23 , time: 91109068 #
source, node_id: 8, sample: 66, mean: 40.291, variance: 571.873, msg_id: 24 , time: 94210624 #
source, node_id: 8, sample: 52, mean: 40.759, variance: 554.262, msg_id: 25 , time: 97929382 #
source, node_id: 8, sample: 30, mean: 40.346, variance: 537.226, msg_id: 26 , time: 101359108 #
source, node_id: 8, sample: 13, mean: 39.333, variance: 544.000, msg_id: 27 , time: 104468284 #
source, node_id: 8, sample: 55, mean: 39.892, variance: 533.024, msg_id: 28 , time: 107601187 #
source, node_id: 8, sample: 104, mean: 42.103, variance: 651.472, msg_id: 29 , time: 110976459 #
source, node_id: 8, sample: 28, mean: 41.633, variance: 636.165, msg_id: 30 , time: 114296563 #
source, node_id: 8, sample: 40, mean: 41.580, variance: 615.727, msg_id: 31 , time: 117609083 #
source, node_id: 8, sample: 42, mean: 41.593, variance: 596.491, msg_id: 32 , time: 121507512 #
source, node_id: 8, sample: 100, mean: 43.363, variance: 678.655, msg_id: 33 , time: 125460796 #
source, node_id: 8, sample: 73, mean: 44.235, variance: 683.768, msg_id: 34 , time: 129312177 #
source, node_id: 8, sample: 27, mean: 43.742, variance: 672.476, msg_id: 35 , time: 132780977 #
source, node_id: 8, sample: 17, mean: 43.000, variance: 673.111, msg_id: 36 , time: 136959998 #
source, node_id: 8, sample: 41, mean: 42.945, variance: 655.024, msg_id: 37 , time: 141366819 #
source, node_id: 8, sample: 33, mean: 42.684, variance: 640.321, msg_id: 38 , time: 145234063 #
source, node_id: 8, sample: 106, mean: 44.307, variance: 724.058, msg_id: 39 , time: 149530997 #
source, node_id: 8, sample: 88, mean: 45.400, variance: 752.489, msg_id: 40 , time: 153601261 #
source, node_id: 8, sample: 45, mean: 45.390, variance: 734.140, msg_id: 41 , time: 156663770 #
source, node_id: 8, sample: 71, mean: 46.000, variance: 731.904, msg_id: 42 , time: 161311509 #
source, node_id: 8, sample: 37, mean: 45.790, variance: 716.723, msg_id: 43 , time: 165015331 #
source, node_id: 8, sample: 104, mean: 47.113, variance: 775.691, msg_id: 44 , time: 169617025 #
source, node_id: 8, sample: 17, mean: 46.444, variance: 778.158, msg_id: 45 , time: 172835671 #
source, node_id: 8, sample: 47, mean: 46.456, variance: 761.248, msg_id: 46 , time: 176624721 #
source, node_id: 8, sample: 35, mean: 46.212, variance: 747.784, msg_id: 47 , time: 180781022 #
source, node_id: 8, sample: 29, mean: 45.854, variance: 738.249, msg_id: 48 , time: 185398165 #
source, node_id: 8, sample: 36, mean: 45.653, variance: 725.124, msg_id: 49 , time: 189445032 #
source, node_id: 8, sample: 41, mean: 45.560, variance: 711.046, msg_id: 50 , time: 194265257 #
source, node_id: 8, sample: 67, mean: 45.980, variance: 705.940, msg_id: 51 , time: 199077840 #
source, node_id: 8, sample: 7, mean: 45.230, variance: 721.023, msg_id: 52 , time: 202476115 #
source, node_id: 8, sample: 33, mean: 45.000, variance: 710.188, msg_id: 53 , time: 205928700 #
source, node_id: 8, sample: 56, mean: 45.203, variance: 699.236, msg_id: 54 , time: 209280956 #
source, node_id: 8, sample: 105, mean: 46.290, variance: 750.351, msg_id: 55 , time: 214249851 #
