source, node_id: 6, sample: 64, mean: 50.142, variance: 1127.693 , time: 68265727 #
source, node_id: 6, sample: 66, mean: 51.200, variance: 1068.159 , time: 72656427 #
source, node_id: 6, sample: 98, mean: 54.125, variance: 1129.734 , time: 77695381 #
source, node_id: 6, sample: 72, mean: 55.176, variance: 1080.968 , time: 82523640 #
source, node_id: 6, sample: 103, mean: 57.833, variance: 1140.916 , time: 86750330 #
source, node_id: 6, sample: 96, mean: 59.842, variance: 1153.501 , time: 92093937 #
source, node_id: 6, sample: 66, mean: 60.150, variance: 1097.627 , time: 97648606 #
source, node_id: 6, sample: 75, mean: 60.857, variance: 1055.360 , time: 101929894 #
source, node_id: 6, sample: 57, mean: 60.681, variance: 1008.035 , time: 107171973 #
source, node_id: 6, sample: 61, mean: 60.695, variance: 964.211 , time: 112343787 #
source, node_id: 6, sample: 77, mean: 61.375, variance: 934.650 , time: 116789014 #
source, node_id: 6, sample: 45, mean: 60.720, variance: 907.561 , time: 121726625 #
source, node_id: 6, sample: 76, mean: 61.307, variance: 881.289 , time: 125750011 #
source, node_id: 6, sample: 72, mean: 61.703, variance: 852.727 , time: 130328126 #
source, node_id: 6, sample: 26, mean: 60.428, variance: 866.173 , time: 135304785 #
source, node_id: 6, sample: 6, mean: 58.551, variance: 934.936 , time: 140320287 #
source, node_id: 6, sample: 85, mean: 59.433, variance: 926.312 , time: 144484442 #
source, node_id: 6, sample: 36, mean: 58.677, variance: 913.573 , time: 148515681 #
source, node_id: 6, sample: 77, mean: 59.250, variance: 895.187 , time: 154507753 #
source, node_id: 6, sample: 7, mean: 57.666, variance: 948.282 , time: 159429612 #
source, node_id: 6, sample: 96, mean: 58.794, variance: 962.340 , time: 164625037 #
source, node_id: 6, sample: 47, mean: 58.457, variance: 938.705 , time: 169312517 #
source, node_id: 6, sample: 70, mean: 58.777, variance: 916.228 , time: 174085990 #
source, node_id: 6, sample: 8, mean: 57.405, variance: 959.267 , time: 178710842 #
source, node_id: 6, sample: 80, mean: 58.000, variance: 947.105 , time: 184171251 #
source, node_id: 6, sample: 72, mean: 58.358, variance: 927.717 , time: 188937563 #
source, node_id: 6, sample: 45, mean: 58.025, variance: 908.874 , time: 193085899 #
source, node_id: 6, sample: 68, mean: 58.268, variance: 889.074 , time: 198288976 #
source, node_id: 6, sample: 14, mean: 57.214, variance: 913.454 , time: 202390706 #
source, node_id: 6, sample: 46, mean: 56.953, variance: 895.067 , time: 207109320 #
source, node_id: 6, sample: 104, mean: 58.022, variance: 923.885 , time: 211539143 #
source, node_id: 6, sample: 78, mean: 58.466, variance: 912.026 , time: 215648414 #
source, node_id: 6, sample: 88, mean: 59.108, variance: 910.749 , time: 219765671 #
source, node_id: 6, sample: 63, mean: 59.191, variance: 891.686 , time: 225312534 #
source, node_id: 6, sample: 48, mean: 58.958, variance: 875.665 , time: 229632851 #
source, node_id: 6, sample: 63, mean: 59.040, variance: 858.120 , time: 233945269 #
source, node_id: 6, sample: 91, mean: 59.680, variance: 860.977 , time: 238843772 #
source, node_id: 6, sample: 95, mean: 60.372, variance: 868.076 , time: 243093758 #
source, node_id: 6, sample: 69, mean: 60.538, variance: 852.787 , time: 248679691 #
source, node_id: 6, sample: 36, mean: 60.075, variance: 847.843 , time: 254070244 #
source, node_id: 6, sample: 18, mean: 59.296, variance: 864.320 , time: 258109425 #
