source, node_id: 9, sample: 19, mean: 48.000, variance: 841.000 , time: 10101461 #
source, node_id: 9, sample: 49, mean: 48.333, variance: 560.888 , time: 15907448 #
source, node_id: 9, sample: 50, mean: 48.750, variance: 421.187 , time: 20891710 #
source, node_id: 9, sample: 74, mean: 53.799, variance: 438.959 , time: 25399675 #
source, node_id: 9, sample: 82, mean: 58.500, variance: 476.250 , time: 29649520 #
source, node_id: 9, sample: 68, mean: 59.857, variance: 419.265 , time: 35235608 #
source, node_id: 9, sample: 34, mean: 56.625, variance: 439.984 , time: 40626109 #
source, node_id: 9, sample: 24, mean: 53.000, variance: 496.222 , time: 44664617 #
source, node_id: 9, sample: 82, mean: 55.900, variance: 522.290 , time: 50493379 #
source, node_id: 9, sample: 7, mean: 51.454, variance: 672.429 , time: 55719852 #
source, node_id: 9, sample: 49, mean: 51.250, variance: 616.854 , time: 60063624 #
source, node_id: 9, sample: 39, mean: 50.307, variance: 580.059 , time: 64618333 #
source, node_id: 9, sample: 84, mean: 52.714, variance: 613.918 , time: 69352771 #
source, node_id: 9, sample: 45, mean: 52.200, variance: 576.693 , time: 74610577 #
source, node_id: 9, sample: 92, mean: 54.687, variance: 633.464 , time: 80610489 #
source, node_id: 9, sample: 70, mean: 55.588, variance: 609.183 , time: 86055885 #
source, node_id: 9, sample: 83, mean: 57.111, variance: 614.765 , time: 91994419 #
source, node_id: 9, sample: 21, mean: 55.210, variance: 647.429 , time: 97016866 #
source, node_id: 9, sample: 30, mean: 53.950, variance: 645.247 , time: 102891873 #
source, node_id: 9, sample: 58, mean: 54.142, variance: 615.265 , time: 108602741 #
source, node_id: 9, sample: 23, mean: 52.727, variance: 629.380 , time: 112618415 #
source, node_id: 9, sample: 93, mean: 54.478, variance: 669.467 , time: 117782462 #
source, node_id: 9, sample: 71, mean: 55.166, variance: 652.471 , time: 122813739 #
source, node_id: 9, sample: 11, mean: 53.400, variance: 701.280 , time: 127805913 #
source, node_id: 9, sample: 98, mean: 55.115, variance: 747.871 , time: 133727795 #
source, node_id: 9, sample: 30, mean: 54.185, variance: 742.669 , time: 138407471 #
source, node_id: 9, sample: 23, mean: 53.071, variance: 749.637 , time: 143766744 #
source, node_id: 9, sample: 18, mean: 51.862, variance: 764.739 , time: 148149664 #
source, node_id: 9, sample: 53, mean: 51.900, variance: 739.289 , time: 153774669 #
source, node_id: 9, sample: 72, mean: 52.548, variance: 728.054 , time: 158344824 #
source, node_id: 9, sample: 80, mean: 53.406, variance: 728.116 , time: 163907383 #
